time,P_tank1,P_tank2,P_tank3,P_tank4,P_tank5,P_tank6,P_tank7,P_tank8,P_tank9,P_tank10
2424.0,4602.176415638449,4773.985604846728,4945.932083223666,5117.836406868805,5289.122557407539,5459.60385338658,5629.396697820664,5798.176471618214,5965.434717903377,0.0
2425.0,4602.546262552251,4774.348165630983,4946.287051544487,5118.182771171178,5289.460068687438,5459.932210214048,5629.71600346893,5798.484491057922,5965.731268615762,0.0
2426.0,4602.916055701991,4774.710674981321,4946.641970591957,5118.5290881996325,5289.797534517332,5460.260523186278,5630.035266491835,5798.792469048799,5966.027778561402,0.0
2427.0,4603.285795101355,4775.07313291015,4946.996840377313,5118.875357964373,5290.134954906551,5460.588792311546,5630.354486896519,5799.100405596963,5966.324247745299,0.0
2428.0,4603.65548076403,4775.435539429897,4947.351660911819,5119.22158047569,5290.472329864187,5460.917017597998,5630.673664690055,5799.4083007085865,5966.620676172483,0.0
2429.0,4604.025112703683,4775.797894553005,4947.7064322066835,5119.567755743757,5290.809659399408,5461.245199053869,5630.992799879635,5799.716154389774,5966.917063848011,0.0
2430.0,4604.394690934007,4776.16019829185,4948.061154273137,5119.913883778836,5291.146943521542,5461.573336687369,5631.311892472303,5800.023966646765,5967.213410776782,0.0
2431.0,4604.764215468646,4776.522450658845,4948.415827122394,5120.259964591148,5291.4841822397675,5461.901430506678,5631.630942475235,5800.331737485778,5967.509716963868,0.0
2432.0,4605.133686321275,4776.884651666419,4948.770450765629,5120.605998190896,5291.821375563322,5462.229480520059,5631.949949895491,5800.639466912199,5967.805982414313,0.0
2433.0,4605.503103505551,4777.246801326954,4949.125025214066,5120.951984588346,5292.158523501413,5462.5574867356745,5632.268914740161,5800.947154933205,5968.102207133056,0.0
2434.0,4605.872467035084,4777.608899652838,4949.479550478949,5121.2979237936215,5292.495626063211,5462.88544916172,5632.587837016432,5801.254801554682,5968.398391125092,0.0
2435.0,4606.241776923539,4777.970946656455,4949.834026571412,5121.6438158169585,5292.832683257944,5463.213367806385,5632.906716731236,5801.562406782549,5968.694534395491,0.0
2436.0,4606.611033184547,4778.332942350162,4950.18845350271,5121.989660668531,5293.169695094816,5463.541242677837,5633.225553891869,5801.869970623014,5968.990636949208,0.0
2437.0,4606.980235831718,4778.694886746383,4950.542831284021,5122.335458358551,5293.5066615829855,5463.869073784322,5633.544348505389,5802.17749308217,5969.286698791233,0.0
2438.0,4607.349384879019,4779.056779857453,4950.897159926499,5122.681208897221,5293.843582731676,5464.19686113397,5633.8631005787765,5802.484974166199,5969.582719926551,0.0
2439.0,4607.7184803394675,4779.418621695711,4951.251439441303,5123.0269122946975,5294.180458550069,5464.52460473498,5634.181810119064,5802.792413881155,5969.878700360153,0.0
2440.0,4608.087522226906,4779.780412273554,4951.60566983963,5123.372568561199,5294.517289047397,5464.8523045955,5634.500477133344,5803.099812233192,5970.17464009701,0.0
2441.0,4608.456510554982,4780.142151603345,4951.959851132619,5123.718177706872,5294.854074232665,5465.179960723704,5634.81910162955,5803.407169228432,5970.47053914214,0.0
2442.0,4608.825445337295,4780.503839697394,4952.313983331431,5124.063739741852,5295.190814115173,5465.507573127793,5635.137683613291,5803.714484872961,5970.76639750047,0.0
2443.0,4609.194326587404,4780.8654765680285,4952.668066447311,5124.409254676421,5295.527508704051,5465.8351418158745,5635.456223092519,5804.021759172907,5971.062215177036,0.0
2444.0,4609.56315431891,4781.227062227595,4953.022100491364,5124.754722520615,5295.864158008497,5466.162666796135,5635.774720074174,5804.328992134371,5971.357992176764,0.0
2445.0,4609.931928545382,4781.588596688459,4953.376085474732,5125.1001432846715,5296.200762037665,5466.490148076749,5636.093174565317,5804.63618376345,5971.6537285045915,0.0
2446.0,4610.300649280432,4781.950079962935,4953.7300214085735,5125.4455169787325,5296.537320800687,5466.817585665871,5636.411586572988,5804.9433340662545,5971.949424165495,0.0
2447.0,4610.669316537574,4782.311512063301,4954.083908303993,5125.790843612929,5296.873834306701,5467.144979571606,5636.729956104275,5805.250443048864,5972.245079164488,0.0
2448.0,4611.037930330392,4782.672893001929,4954.4377461721815,5126.136123197446,5297.210302564897,5467.472329802134,5637.048283166215,5805.557510717422,5972.540693506524,0.0
2449.0,4611.406490672413,4783.0342227911315,4954.791535024228,5126.48135574237,5297.5467255844005,5467.799636365572,5637.366567765837,5805.864537077938,5972.836267196477,0.0
2450.0,4611.774997577217,4783.395501443171,4955.145274871237,5126.826541257875,5297.883103374357,5468.126899270049,5637.6848099101835,5806.171522136534,5973.131800239418,0.0
2451.0,4612.143451058291,4783.756728970322,4955.498965724399,5127.17167975409,5298.219435943895,5468.454118523745,5638.003009606319,5806.478465899321,5973.427292640215,0.0
2452.0,4612.511851129213,4784.117905384879,4955.852607594709,5127.51677124111,5298.555723302149,5468.78129413475,5638.321166861356,5806.785368372336,5973.722744403849,0.0
2453.0,4612.880197803481,4784.479030699127,4956.206200493374,5127.861815729083,5298.891965458212,5469.108426111229,5638.639281682272,5807.092229561708,5974.018155535264,0.0
2454.0,4613.248491094685,4784.840104925389,4956.5597444314635,5128.206813228118,5299.228162421254,5469.435514461274,5638.95735407612,5807.399049473471,5974.313526039383,0.0
2455.0,4613.616731016227,4785.201128075923,4956.913239420094,5128.5517637483235,5299.564314200393,5469.762559192945,5639.275384049993,5807.705828113754,5974.608855921174,0.0
2456.0,4613.984917581725,4785.562100162996,4957.266685470359,5128.896667299977,5299.900420804752,5470.089560314681,5639.593371610822,5808.012565488544,5974.904145185551,0.0
2457.0,4614.353050804626,4785.923021198853,4957.620082593348,5129.241523892896,5300.236482243399,5470.4165178341555,5639.911316765746,5808.319261603953,5975.19939383747,0.0
2458.0,4614.721130698436,4786.283891195753,4957.973430800165,5129.586333537328,5300.5724985254865,5470.743431759648,5640.229219521701,5808.625916466067,5975.494601881843,0.0
2459.0,4615.089157276653,4786.644710165979,4958.32673010185,5129.931096243357,5300.9084696601085,5471.070302099294,5640.547079885769,5808.932530080971,5975.789769323564,0.0
2460.0,4615.4571305527425,4787.00547812179,4958.67998050949,5130.275812021064,5301.244395656363,5471.397128861149,5640.864897864949,5809.23910245459,5976.084896167623,0.0
2461.0,4615.825050540122,4787.366195075358,4959.033182034178,5130.620480880544,5301.580276523344,5471.723912053388,5641.182644910582,5809.545633593055,5976.379982418903,0.0
2462.0,4616.192917252421,4787.726861039018,4959.386334687007,5130.965102831897,5301.916112270139,5472.050651684021,5641.499285744585,5809.852123502449,5976.6750280823535,0.0
2463.0,4616.560730703019,4788.087476024905,4959.739438478962,5131.309677885199,5302.251902905852,5472.377347761166,5641.815884392702,5810.158572188786,5976.970033162867,0.0
2464.0,4616.928490905348,4788.448040045336,4960.09249342113,5131.654206050513,5302.587648439586,5472.704000292962,5642.1324408620185,5810.4649796581125,5977.264997665373,0.0
2465.0,4617.296197872872,4788.808553112429,4960.445499524598,5131.998687337904,5302.923348880365,5473.030609287411,5642.448955159707,5810.771345916416,5977.559921594793,0.0
2466.0,4617.663851619066,4789.169015238437,4960.798456800382,5132.343121757485,5303.259004237261,5473.357174752649,5642.765427292871,5811.077670969861,5977.854804956,0.0
2467.0,4618.031452157357,4789.529426435606,4961.151365259498,5132.687509319192,5303.594614519421,5473.683696696744,5643.081857268649,5811.383954824393,5978.149647753916,0.0
2468.0,4618.398999501161,4789.889786716157,4961.504224913052,5133.031850033266,5303.930179735889,5474.010175127739,5643.3982450941085,5811.690197486062,5978.444449993475,0.0
2469.0,4618.766493663945,4790.250096092252,4961.857035772036,5133.376143909676,5304.26569989571,5474.336610053766,5643.714590776422,5811.996398960892,5978.739211679522,0.0
2470.0,4619.133934659075,4790.6103545760325,4962.209797847485,5133.720390958442,5304.601175007929,5474.663001482851,5644.030894322655,5812.302559254969,5979.0339328169875,0.0
2471.0,4619.501322500043,4790.970562179725,4962.562511150464,5134.064591189656,5304.936605081624,5474.989349423051,5644.347155739906,5812.608678374255,5979.328613410782,0.0
2472.0,4619.8686572002225,4791.330718915493,4962.915175691914,5134.408744613347,5305.271990125862,5475.31565388241,5644.6633750353,5812.914756324812,5979.623253465753,0.0
2473.0,4620.235938772984,4791.690824795551,4963.26779148288,5134.752851239557,5305.60733014968,5475.641914869023,5644.979552215986,5813.220793112626,5979.917852986845,0.0
2474.0,4620.603167231754,4792.050879832073,4963.6203585344065,5135.096911078283,5305.942625162156,5475.968132390945,5645.295687289018,5813.52678874371,5980.212411978835,0.0
2475.0,4620.970342589909,4792.410884037193,4963.97287685746,5135.4409241395915,5306.277875172266,5476.2943064561905,5645.611780261478,5813.832743224001,5980.506930446731,0.0
2476.0,4621.337464860839,4792.770837423043,4964.325346463051,5135.784890433475,5306.613080189097,5476.620437072805,5645.927831140481,5814.138656559671,5980.80140839533,0.0
2477.0,4621.704534057939,4793.130740001886,4964.677767362161,5136.128809969982,5306.94824022166,5476.946524248893,5646.243839933103,5814.444528756666,5981.0958458295345,0.0
2478.0,4622.071550194559,4793.490591785822,4965.030139565786,5136.472682759139,5307.28335527903,5477.272567992433,5646.559806646442,5814.750359820961,5981.390242754212,0.0
2479.0,4622.438513284095,4793.850392786957,4965.382463084942,5136.816508810935,5307.618425370197,5477.598568311461,5646.875731287565,5815.056149758581,5981.6845991741975,0.0
2480.0,4622.805423339878,4794.2101430174935,4965.734737930574,5137.160288135332,5307.953450504181,5477.924525214023,5647.191613863541,5815.361898575497,5981.978915094413,0.0
2481.0,4623.172280375279,4794.569842489496,4966.086964113675,5137.504020742401,5308.288430690002,5478.250438708152,5647.507454381472,5815.667606277684,5982.273190519643,0.0
2482.0,4623.539084403659,4794.929491215128,4966.4391416452445,5137.847706642093,5308.623365936724,5478.576308801867,5647.823252848436,5815.973272871165,5982.567425454799,0.0
2483.0,4623.905835438323,4795.289089206485,4966.791270536228,5138.191345844411,5308.958256253269,5478.902135503158,5648.139009271486,5816.27889836193,5982.8616199047665,0.0
2484.0,4624.272533492618,4795.648636475724,4967.143350797561,5138.534938359481,5309.29310164869,5479.227918820076,5648.454723657673,5816.584482755991,5983.155773874446,0.0
2485.0,4624.639178579878,4796.00813303494,4967.495382440205,5138.878484197128,5309.627902131964,5479.553658760654,5648.7703960140225,5816.890026059244,5983.449887368569,0.0
2486.0,4625.005770713465,4796.367578896226,4967.847365475163,5139.221983367291,5309.962657712149,5479.879355332843,5649.086026347682,5817.195528277791,5983.743960392063,0.0
2487.0,4625.372309906632,4796.726974071729,4968.19929991332,5139.565435880045,5310.297368398203,5480.205008544706,5649.401614665637,5817.500989417493,5984.037992949846,0.0
2488.0,4625.738796172689,4797.086318573502,4968.55118576565,5139.9088417453395,5310.632034199117,5480.530618404325,5649.717160974994,5817.806409484381,5984.3319850465805,0.0
2489.0,4626.1052295250265,4797.445612413642,4968.903023043127,5140.252200973126,5310.966655123894,5480.856184919487,5650.032665282748,5818.111788484393,5984.6259366871545,0.0
2490.0,4626.471609976884,4797.804855604243,4969.254811756603,5140.595513573415,5311.3012311815155,5481.181708098299,5650.348127595991,5818.41712642355,5984.919847876599,0.0
2491.0,4626.837937541595,4798.164048157368,4969.6065519170215,5140.938779556116,5311.635762380942,5481.507187948746,5650.663547921722,5818.722423307746,5985.2137186196705,0.0
2492.0,4627.204212232387,4798.523190085141,4969.958243535298,5141.281998931178,5311.9702487311815,5481.832624478838,5650.978926267013,5819.027679143149,5985.507548920428,0.0
2493.0,4627.570434062581,4798.8822813995685,4970.309886622355,5141.625171708577,5312.304690241204,5482.158017696568,5651.294262638893,5819.332893935389,5985.801338786393,0.0
2494.0,4627.936603045437,4799.241322113078,4970.661481189255,5141.96829789826,5312.639086919995,5482.483367609888,5651.609557044356,5819.6380676905965,5986.0950882188945,0.0
2495.0,4628.302719194217,4799.60031223705,4971.0130272468095,5142.311377510193,5312.973438776487,5482.808674226778,5651.924809490533,5819.943200414685,5986.388797224304,0.0
2496.0,4628.66878252218,4799.959251783879,4971.36452480591,5142.654410554293,5313.30774581967,5483.133937555215,5652.2400199843705,5820.248292113612,5986.682465807496,0.0
2497.0,4629.034793042597,4800.318140765599,4971.715973877427,5142.997397040503,5313.642008058459,5483.4591576032,5652.5551885329,5820.553342793348,5986.976093973107,0.0
2498.0,4629.400750768727,4800.676979194292,4972.067374472303,5143.340336978735,5313.97622550183,5483.784334378642,5652.870315143128,5820.858352459842,5987.269681726208,0.0
2499.0,4629.766655713812,4801.035767081967,4972.418726601454,5143.683230378898,5314.310398158747,5484.109467889564,5653.185399822107,5821.163321119003,5987.563229071327,0.0
2500.0,4630.132507891058,4801.394504440634,4972.770030275687,5144.02607725095,5314.644526038036,5484.434558143899,5653.500442576844,5821.468248776795,5987.856736013567,0.0
2501.0,4630.498307313741,4801.753191282396,4973.121285505944,5144.3688776048,5314.978609148825,5484.759605149556,5653.815443414336,5821.773135439105,5988.150202557476,0.0
2502.0,4630.864053995096,4802.111827619203,4973.472492303093,5144.711631450364,5315.312647499872,5485.0846089146,5654.130402341567,5822.077981111938,5988.443628707939,0.0
2503.0,4631.22974794829,4802.470413463068,4973.823650677991,5145.054338797555,5315.646641100358,5485.40956944693,5654.445319365609,5822.382785801165,5988.737014469818,0.0
2504.0,4631.595389186565,4802.828948826051,4974.1747606415465,5145.396999656245,5315.980589958837,5485.734486754487,5654.760194493396,5822.687549512712,5989.030359847915,0.0
2505.0,4631.960977723135,4803.18743372012,4974.525822204562,5145.739614036377,5316.314494085117,5486.059360845223,5655.075027731936,5822.992272252566,5989.323664846968,0.0
2506.0,4632.326513571214,4803.54586815727,4974.8768353778905,5146.082181947792,5316.648353488409,5486.384191727094,5655.389819088248,5823.296954026569,5989.61692947177,0.0
2507.0,4632.691996743997,4803.904252149568,4975.227800172467,5146.424703400442,5316.982168175265,5486.708979408008,5655.704568569228,5823.601594840644,5989.910153727109,0.0
2508.0,4633.057427254654,4804.262585708907,4975.57871659911,5146.767178404178,5317.315938155854,5487.033723895888,5656.019276182016,5823.906194700755,5990.203337617793,0.0
2509.0,4633.422805116393,4804.620868847319,4975.929584668652,5147.109606968864,5317.649663439391,5487.358425198711,5656.3339419335525,5824.210753612786,5990.496481148562,0.0
2510.0,4633.788130342365,4804.979101576762,4976.2804043919205,5147.451989104432,5317.983344034531,5487.683083324352,5656.6485658307565,5824.5152715826525,5990.789584324325,0.0
2511.0,4634.153402945769,4805.337283909214,4976.631175779769,5147.794324820734,5318.316979950346,5488.007698280761,5656.963147880652,5824.819748616234,5991.082647149752,0.0
2512.0,4634.518622939765,4805.695415856661,4976.981898843003,5148.136614127619,5318.650571195629,5488.332270075861,5657.277688090198,5825.124184719451,5991.375669629657,0.0
2513.0,4634.8837903375215,4806.053497431087,4977.332573592481,5148.4788570350365,5318.984117779305,5488.656798717549,5657.592186466387,5825.428579898216,5991.668651768823,0.0
2514.0,4635.248905152159,4806.411528644396,4977.683200039039,5148.821053552947,5319.317619710283,5488.981284213756,5657.906643016178,5825.732934158384,5991.9615935720285,0.0
2515.0,4635.613967396828,4806.7695095085755,4978.033778193442,5149.1632036908195,5319.651076997439,5489.305726572382,5658.221057746485,5826.037247505882,5992.2544950439715,0.0
2516.0,4635.978977084713,4807.127440035559,4978.384308066528,5149.505307458728,5319.9844896497125,5489.630125801357,5658.535430664348,5826.341519946592,5992.547356189505,0.0
2517.0,4636.343934228898,4807.485320237206,4978.7347896691235,5149.847364866526,5320.317857675933,5489.954481908527,5658.849761776687,5826.645751486413,5992.8401770133605,0.0
2518.0,4636.708838842575,4807.843150125644,4979.085223011987,5150.189375924046,5320.651181085002,5490.278794901867,5659.164051090455,5826.949942131176,5993.13295752029,0.0
2519.0,4637.073690938828,4808.200929712693,4979.435608105963,5150.531340641169,5320.984459885804,5490.603064789227,5659.478298612624,5827.254091886863,5993.425697715065,0.0
2520.0,4637.438490530767,4808.558659010282,4979.785944961842,5150.873259027684,5321.317694087192,5490.927291578461,5659.792504350152,5827.558200759287,5993.718397602404,0.0
2521.0,4637.803237631545,4808.916338030323,4980.136233590378,5151.215131093467,5321.650883698016,5491.251475277517,5660.106668309959,5827.862268754316,5994.011057187131,0.0
2522.0,4638.167932254267,4809.27396678476,4980.4864740023795,5151.556956848321,5321.984028727141,5491.575615894287,5660.420790498979,5828.166295877839,5994.303676473919,0.0
2523.0,4638.5325744119455,4809.6315452855,4980.836666208648,5151.898736302068,5322.31712918342,5491.899713436636,5660.734870924149,5828.470282135715,5994.59625546761,0.0
2524.0,4638.897164117782,4809.989073544431,4981.186810219923,5152.240469464535,5322.650185075725,5492.223767912438,5661.048909592348,5828.774227533779,5994.888794172867,0.0
2525.0,4639.261701384861,4810.346551573445,4981.536906047006,5152.582156345538,5322.983196412858,5492.54777932955,5661.362906510669,5829.078132077945,5995.181292594416,0.0
2526.0,4639.626186226213,4810.703979384465,4981.886953700662,5152.9237969549185,5323.316163203717,5492.871747695866,5661.676861685951,5829.381995774056,5995.47375073702,0.0
2527.0,4639.990618655005,4811.0613569893485,4982.236953191637,5153.265391302411,5323.649085457092,5493.1956730192605,5661.990775125115,5829.685818627987,5995.766168605402,0.0
2528.0,4640.354998684207,4811.418684400034,4982.586904530687,5153.606939397977,5323.981963181877,5493.519555307575,5662.304646835098,5829.989600645574,5996.058546204335,0.0
2529.0,4640.719326326904,4811.775961628365,4982.93680772853,5153.948441251194,5324.314796386859,5493.843394568674,5662.618476822806,5830.29334183266,5996.350883538485,0.0
2530.0,4641.083601596149,4812.133188686182,4983.286662795951,5154.289896871967,5324.647585080929,5494.167190810424,5662.932265095162,5830.597042195112,5996.643180612619,0.0
2531.0,4641.447824505019,4812.490365585364,4983.636469743684,5154.631306270068,5324.980329272834,5494.490944041192,5663.246011659079,5830.900701738779,5996.935437431417,0.0
2532.0,4641.8119950665605,4812.84749233786,4983.986228582498,5154.972669455321,5325.313028971493,5494.814654267815,5663.559716521437,5831.204320469348,5997.22765399968,0.0
2533.0,4642.176113293812,4813.204568955446,4984.335939323134,5155.31398643748,5325.645684185645,5495.138321498617,5663.8733796892,5831.50789839281,5997.519830322035,0.0
2534.0,4642.540179199848,4813.561595450012,4984.685601976289,5155.655257226314,5325.9782949241235,5495.461945741515,5664.1870011692645,5831.811435515147,5997.811966403283,0.0
2535.0,4642.9041927976505,4813.918571833381,4985.035216552701,5155.996481831624,5326.310861195775,5495.785527004285,5664.5005809685335,5832.114931842024,5998.104062248064,0.0
2536.0,4643.268154100236,4814.275498117414,4985.384783063077,5156.33766026317,5326.6433830093665,5496.109065294764,5664.814119093885,5832.418387379275,5998.396117861117,0.0
2537.0,4643.632063120676,4814.6323743139355,4985.734301518124,5156.678792530661,5326.975860373727,5496.432560620836,5665.127615552221,5832.721802132739,5998.688133247162,0.0
2538.0,4643.995919871942,4814.989200434784,4986.083771928598,5157.019878643954,5327.3082932976695,5496.756012990251,5665.441070350422,5833.025176108235,5998.980108410851,0.0
2539.0,4644.35972436701,4815.345976491806,4986.433194305156,5157.360918612777,5327.640681789993,5497.079422410912,5665.754483495369,5833.328509311599,5999.272043356969,0.0
2540.0,4644.723476618939,4815.702702496893,4986.782568658526,5157.701912446875,5327.973025859437,5497.402788890599,5666.067854993956,5833.631801748648,5999.56393809015,0.0
2541.0,4645.087176640675,4816.059378461678,4987.131894999412,5158.04286015599,5328.305325514828,5497.7261124371635,5666.381184853065,5833.935053425212,5999.855792615091,0.0
2542.0,4645.450824445287,4816.416004398082,4987.481173338493,5158.383761749901,5328.63758076493,5498.0493930583925,5666.694473079627,5834.2382643470755,0.0,0.0
2543.0,4645.814420045689,4816.772580317843,4987.830403686461,5158.724036166354,5328.969791618582,5498.37263076211,5667.007719680437,5834.5414345200725,0.0,0.0
2544.0,4646.177963454916,4817.129106232855,4988.179586053959,5159.064144873094,5329.301958084515,5498.695825556148,5667.32092466242,5834.844563950013,0.0,0.0
2545.0,4646.541454685875,4817.485582154861,4988.528720451758,5159.404207549119,5329.6340801715205,5499.0189774483015,5667.634088032422,5835.147652642687,0.0,0.0
2546.0,4646.904893751558,4817.842008095712,4988.877806890476,5159.744224204229,5329.96615788838,5499.342086446351,5667.947209797341,5835.450700603891,0.0,0.0
2547.0,4647.268280664917,4818.197605343249,4989.226845380807,5160.084194848366,5330.2981912438445,5499.665152558158,5668.260289964,5835.753707839435,0.0,0.0
2548.0,4647.631615438902,4818.553105124407,4989.575835933391,5160.424119491323,5330.630180246658,5499.988175791438,5668.57332853927,5836.056674355074,0.0,0.0
2549.0,4647.994898086492,4818.908554980863,4989.9247785588905,5160.763998142918,5330.962124905611,5500.311156154021,5668.88632553001,5836.359600156681,0.0,0.0
2550.0,4648.358128620645,4819.263954924623,4990.273673267994,5161.103830812995,5331.294025229416,5500.634093653675,5669.1992809431285,5836.662485249994,0.0,0.0
2551.0,4648.721307054241,4819.619304967611,4990.622520071307,5161.443617511374,5331.625881226897,5500.9569882982205,5669.51219478516,5836.965329640837,0.0,0.0
2552.0,4649.084433400277,4819.974605121789,4990.971318979523,5161.783358247897,5331.957692906786,5501.279840095422,5669.825067063445,5837.268133334958,0.0,0.0
2553.0,4649.4475076716235,4820.329855399007,4991.320070003262,5162.123053032283,5332.289460277816,5501.602649053157,5670.137897784583,5837.570896338152,0.0,0.0
2554.0,4649.810529881265,4820.685055811244,4991.668773153172,5162.462701874427,5332.621183348712,5501.92541517901,5670.450686955449,5837.873618656184,0.0,0.0
2555.0,4650.173500041943,4821.040206370415,4992.017428439842,5162.802304784106,5332.9528621282,5502.248138480862,5670.763434582845,5838.17630029484,0.0,0.0
2556.0,4650.536418166737,4821.39530708845,4992.366035873977,5163.14186177112,5333.2844966251,5502.570818966492,5671.076140673615,5838.478941259884,0.0,0.0
2557.0,4650.89928426907,4821.750357977211,4992.714595466184,5163.481372845245,5333.616086848009,5502.893456643651,5671.3888052345765,5838.781541557092,0.0,0.0
2558.0,4651.262098361451,4822.105359048587,4993.0631072270435,5163.820838016283,5333.947632805713,5503.216051520081,5671.701428272598,5839.084101192265,0.0,0.0
2559.0,4651.624860455887,4822.460310314512,4993.411571167268,5164.160257294023,5334.279134506948,5503.538603603548,5672.01400979448,5839.386620171148,0.0,0.0
2560.0,4651.987570565904,4822.815211786879,4993.759987297324,5164.499630688268,5334.610591960437,5503.861112901817,5672.32654980706,5839.689098499479,0.0,0.0
2561.0,4652.350228704435,4823.170063477512,4994.1083556278945,5164.838958208763,5334.942005174911,5504.183579422651,5672.639048317159,5839.991536183016,0.0,0.0
2562.0,4652.712834884316,4823.524865398344,4994.456676169576,5165.178239865312,5335.273374159046,5504.506003173808,5672.951505331578,5840.293933227589,0.0,0.0
2563.0,4653.075389118464,4823.879617561207,4994.8049489329715,5165.517475667664,5335.604698921631,5504.828384163017,5673.26392085716,5840.5962896388255,0.0,0.0
2564.0,4653.437891419737,4824.234319978056,4995.153173928665,5165.856665625632,5335.9359794712045,5505.150722397993,5673.576294900674,5840.898605422551,0.0,0.0
2565.0,4653.800341801004,4824.588972660651,4995.50135116725,5166.195809748939,5336.267215816559,5505.473017886523,5673.888627468945,5841.200880584478,0.0,0.0
2566.0,4654.162740275082,4824.943575620893,4995.849480659318,5166.534908047793,5336.598407966412,5505.795270636298,5674.200918568755,5841.503115130366,0.0,0.0
2567.0,4654.525086854877,4825.298128870662,4996.197562415476,5166.873960530965,5336.929555929412,5506.117480655082,5674.513168206918,5841.805309065956,0.0,0.0
2568.0,4654.887381553134,4825.652632421772,4996.54559644625,5167.212967208784,5337.260659714284,5506.439647950594,5674.82537639024,5842.107462397005,0.0,0.0
2569.0,4655.249624382704,4826.007086286059,4996.893582762244,5167.551928090925,5337.591719329724,5506.7617725305745,5675.137543125527,5842.409575129244,0.0,0.0
2570.0,4655.611815356395,4826.36149047535,4997.241521373981,5167.890843187176,5337.922734784356,5507.083854402612,5675.449668419535,5842.711647268376,0.0,0.0
2571.0,4655.973954487069,4826.71584500151,4997.589412292253,5168.229712507224,5338.253706086915,5507.405893574708,5675.7617522790815,5843.013678820171,0.0,0.0
2572.0,4656.336041787554,4827.070149876375,4997.937255527235,5168.568536060849,5338.584633246055,5507.727890054379,5676.073794710958,5843.315669790322,0.0,0.0
2573.0,4656.698077270638,4827.424405111781,4998.285051089644,5168.907313857735,5338.915516270393,5508.049843849379,5676.385795721931,5843.617620184574,0.0,0.0
2574.0,4657.060060949067,4827.778610719501,4998.632798990091,5169.2460459076265,5339.246355168709,5508.371754967414,5676.697755318747,5843.919530008618,0.0,0.0
2575.0,4657.421992835702,4828.1327667113965,4998.980499239059,5169.584732220256,5339.577149949611,5508.6936234161685,5677.009673508227,5844.22139926823,0.0,0.0
2576.0,4657.783872943323,4828.486873099201,4999.328151847111,5169.923372805319,5339.907900621749,5509.015449203383,5677.321550297133,5844.523227969061,0.0,0.0
2577.0,4658.145701284751,4828.8409298947545,4999.675756824755,5170.261967672548,5340.238607193815,5509.337232336752,5677.63338569225,5844.825016116866,0.0,0.0
2578.0,4658.507477872699,4829.194937109788,5000.023314182584,5170.6005168316115,5340.5692696744145,5509.658972823946,5677.945179700338,5845.126763717352,0.0,0.0
2579.0,4658.869202719971,4829.54889475618,5000.370823931075,5170.939020292246,5340.8998880722775,5509.980670672657,5678.256932328093,5845.428470776206,0.0,0.0
2580.0,4659.230875839363,4829.902802845798,5000.718286080809,5171.277478064106,5341.230462395938,5510.302325890615,5678.568643582355,5845.730137299126,0.0,0.0
2581.0,4659.5924972436005,4830.256661391287,5001.065700642224,5171.615890156949,5341.560992654097,5510.623938485437,5678.880313469831,5846.031763291833,0.0,0.0
2582.0,4659.954066945413,4830.610470402372,5001.413067625842,5171.954256580428,5341.891478855371,5510.945508464863,5679.191941997275,5846.333348759979,0.0,0.0
2583.0,4660.315584957629,4830.964229891825,5001.760387042229,5172.292577344231,5342.221921008386,5511.2670358365895,5679.503529171467,5846.634893709327,0.0,0.0
2584.0,4660.677051292942,4831.317939871507,5002.107658901854,5172.630852458048,5342.552319121791,5511.588520608227,5679.8150749991555,5846.936398145513,0.0,0.0
2585.0,4661.038465964099,4831.671600353096,5002.454883215192,5172.96908193155,5342.882673204243,5511.909962787504,5680.126579487108,5847.237862074231,0.0,0.0
2586.0,4661.399828983846,4832.02521134836,5002.802059992788,5173.307265774411,5343.212983264323,5512.231362382048,5680.438042642024,5847.539285501235,0.0,0.0
2587.0,4661.761140364918,4832.378772869095,5003.149189245065,5173.645403996324,5343.543249310593,5512.552719399527,5680.749464470649,5847.8406684321235,0.0,0.0
2588.0,4662.122400120015,4832.732284927023,5003.496270982597,5173.983496606956,5343.873471351839,5512.874033847596,5681.060844979706,5848.142010872633,0.0,0.0
2589.0,4662.483608261925,4833.0857475338935,5003.843305215819,5174.321543615965,5344.203649396546,5513.19530573397,5681.372184175954,5848.443312828411,0.0,0.0
2590.0,4662.844764803253,4833.439160701426,5004.190291955237,5174.659545032959,5344.533783453356,5513.516535066237,5681.683482066106,5848.744574305156,0.0,0.0
2591.0,4663.205869756741,4833.792524441343,5004.537231211281,5174.997500867634,5344.863873530871,5513.837721852119,5681.994738656873,5849.04579530851,0.0,0.0
2592.0,4663.566923135095,4834.14583876539,5004.884122994448,5175.335411129679,5345.193919637717,5514.158866099223,5682.305953954998,5849.346975844155,0.0,0.0
2593.0,4663.9279249510355,4834.499103685249,5005.230967315258,5175.673275828627,5345.523921782415,5514.479967815193,5682.6171279672335,5849.648115917793,0.0,0.0
2594.0,4664.288875217243,4834.852319212645,5005.577764184052,5176.011094974197,5345.853879973638,5514.801027007664,5682.928260700248,5849.949215535078,0.0,0.0
2595.0,4664.649773946381,4835.205485359263,5005.9245136113495,5176.348868575991,5346.183794219941,5515.122043684318,5683.239352160668,5850.250274701624,0.0,0.0
2596.0,4665.010621151148,4835.558602136832,5006.271215607571,5176.686596643672,5346.513664529926,5515.443017852748,5683.550402355174,5850.551293423126,0.0,0.0
